"VarName","VarDesc","Details"
"URXUCR","Creatinine, urine (mg/dL)","[ALB_CR_D, ALB_CR_E, ALB_CR_F, ALB_CR_G, ALB_CR_H, ALB_CR_I, ALB_CR_J, CAFE_F, CARB_D, CARB_E, DEET_E, DEET_F, DEET_G, DEET_H, L04PER_C, L06HM_B, L06PHY_C, L06UAS_C, L06UHG_C, L06UIO_B, L06UIO_C, L16_B, L16_C, L24PH_C, L24PP_C, L26OPD_C, l26PP_B, L26UPP_C, L31PAH_C, LAB06HM, LAB16, LAB26PP, PHPYPA, PHPYPA_B, PHTHTE_D, PHTHTE_E, PHTHTE_F, PHTHTE_G, PHTHTE_H, PHYTO_D, PHYTO_E, PHYTO_F, SSNO3P_B, SSPHTE_H, SSUVOC_D, UAM_E, UAS_D, UAS_G, UAS_H, UHG_D, UHG_E, UHG_F, UHG_G, UHG_H, UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UIO_D, UIO_E, UIO_F, UIO_G, UIO_H, UM_H, UMS_H, UPHOPM_E, UPHOPM_F, UPP_D, UPP_E, UVOC_G, UVOC_H, UVOCS_G, UVOCS_H]
(Laboratory / Albumin & Creatinine - Urine, Laboratory / Arsenics - Speciated - Urine, Laboratory / Arsenics - Total & Speciated - Urine, Laboratory / Atrazine and Metabolites, Laboratory / Caffeine & Caffeine Metabolites - Urine, Laboratory / DEET and Metabolites, Laboratory / Iodine - Urine, Laboratory / Mercury: Inorganic - Urine, Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample, Laboratory / Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine, Laboratory / Perchlorate - Urine, Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine (Surplus), Laboratory / Pesticides - Carbamates & Organophosphorus Metabolites - Urine, Laboratory / Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites), Laboratory / Pesticides - Environmental - Urine, Laboratory / Phthalates - Urine, Laboratory / Phthalates & Plasticizers Metabolites - Urine, Laboratory / Phthalates and Plasticizers Metabolites - Urine, Laboratory / Phthalates and Plasticizers Metabolites - Urine (Surplus), Laboratory / Phthalates, Phytoestrogens & PAHs - Urine, Laboratory / Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates, Laboratory / Phytoestrogens - Urine, Laboratory / Polyaromatic Hydrocarbons (PAHs) - Urine, Laboratory / Pyrethroids, Herbicides, & OP Metabolites - Urine, Laboratory / Volatile Organic Compound (VOC) Metabolites - Urine, Laboratory / Volatile Organic Compound (VOC) Metabolites - Urine - Special Sample, Laboratory / Volatile Organic Compound (VOC) Metabolites - Urine (Surplus))"
"URXUCR","Creatinine, urine (mg/dL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUCR","Urinary creatinine","[EPH_E, EPH_F, EPH_G, EPHPP_H, L24EPH_C, OPD_D, OPD_E, PAH_D, PAH_E, PAH_F, PAH_G, PAHS_G, UTAS_H, UTASS_H]
(Laboratory / Arsenic - Total - Urine, Laboratory / Arsenic - Total - Urine - Special Sample, Laboratory / Environmental Phenols, Laboratory / Environmental Phenols & Parabens, Laboratory / Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine, Laboratory / Personal Care and Consumer Product Chemicals and Metabolites, Laboratory / Polyaromatic Hydrocarbons -Urine, Laboratory / Polyaromatic Hydrocarbons (PAHs) - Urine, Laboratory / Polyaromatic Hydrocarbons (PAHs)- Urine - Special Sample)"
"URXUCR","Urinary Creatinine","[PAH_H, PAHS_H]
(Laboratory / Polycyclic Aromatic Hydrocarbons (PAH) - Urine, Laboratory / Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample)"
"URXUCR","Urinary creatinine (mg/dL)","[CUSEZN_G, CUSEZN_H, EPH_D, PERNT_D, PERNT_E, PERNT_F, PERNT_G, PERNT_H, PERNTS_G, PERNTS_H, PP_D, PP_E, PP_F, PP_G, UAS_E, UAS_F, UASS_G, UASS_H]
(Laboratory / Arsenics - Speciated - Urine - Special Sample, Laboratory / Arsenics - Total & Speciated - Urine, Laboratory / Arsenics - Total & Speciated - Urine - Special Sample, Laboratory / Copper, Selenium & Zinc - Serum, Laboratory / Environmental Phenols & Parabens, Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine, Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample, Laboratory / Pesticides - Environmental - Urine)"
"URXUCR","Urinary Creatinine (mg/dL)","[COTNAL_E, COTNAL_F, COTNAL_G]
(Laboratory / Cotinine - Serum & Total NNAL - Urine)"
"URXUCR2","Second creatinine (mg/dL)","[ALB_CR_F]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUCRSI","Creatinine, urine (umol/L)","[L16_B, L16_C, LAB16]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUCS","Cesium, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUCS","Cesium, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUCS","Cesium, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUDMA","Urinary Dimethylarsinic acid (ug/L)","[L06UAS_C, UAS_D, UAS_E, UAS_F, UAS_G, UAS_H, UAS_I, UAS_J, UASS_G, UASS_H, UASS_I]
(Laboratory / Arsenics - Speciated - Urine, Laboratory / Arsenics - Speciated - Urine - Special Sample, Laboratory / Arsenics - Total & Speciated - Urine, Laboratory / Arsenics - Total & Speciated - Urine - Special Sample, Laboratory / Speciated Arsenics - Urine, Laboratory / Speciated Arsenics - Urine - Special Sample)"
"URXUFL","Fluoride, urine (mg/L)","[UFLDE_I]
(Laboratory / Fluoride - Urine)"
"URXUGC","Gonorrhea, urine","[L05_B, LAB05]
(Laboratory / Chlamydia & Gonorrhea - Urine)"
"URXUGC","Urinary Gonorrhea","[CHLMDA_D, CHLMDA_E, L05_C]
(Laboratory / Chlamydia & Gonorrhea - Urine)"
"URXUHG","Mercury, urine (ng/mL)","[L06_B, L06UHG_C, LAB06]
(Laboratory / Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries, Laboratory / Mercury: Inorganic - Urine)"
"URXUHG","Mercury, urine (ug/L)","[UHG_E, UHG_F, UHG_G, UHG_H]
(Laboratory / Mercury: Inorganic - Urine)"
"URXUHG","Urinary Mercury","[UHG_D]
(Laboratory / Mercury: Inorganic - Urine)"
"URXUHG","Urine Mercury (ng/mL)","[UHG_I]
(Laboratory / Mercury: Inorganic - Urine)"
"URXUHG","Urine Mercury (ug/L)","[UHG_J]
(Laboratory / Mercury: Inorganic - Urine)"
"URXUIO","Iodine, urine (ng/mL)","[L06UIO_B, L06UIO_C, UIO_D, UIO_I]
(Laboratory / Iodine - Urine)"
"URXUIO","Iodine, urine (ug/L)","[UIO_E, UIO_F, UIO_G, UIO_H, UIO_J]
(Laboratory / Iodine - Urine)"
"URXUMA","Albumin, urine (ug/mL)","[ALB_CR_D, ALB_CR_E, ALB_CR_F, ALB_CR_G, ALB_CR_H, ALB_CR_I, ALB_CR_J, L16_B, L16_C, LAB16]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUMA2","Second albumin (ug/mL)","[ALB_CR_F]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUMASI","Albumin, urine (mg/L) SI","[L16_B, L16_C, LAB16]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUMMA","Urinary Monomethylarsonic acid (ug/L)","[L06UAS_C, UAS_D, UAS_E, UAS_F, UAS_G, UAS_H, UAS_I, UAS_J, UASS_G, UASS_H, UASS_I]
(Laboratory / Arsenics - Speciated - Urine, Laboratory / Arsenics - Speciated - Urine - Special Sample, Laboratory / Arsenics - Total & Speciated - Urine, Laboratory / Arsenics - Total & Speciated - Urine - Special Sample, Laboratory / Speciated Arsenics - Urine, Laboratory / Speciated Arsenics - Urine - Special Sample)"
"URXUMN","Manganese, urine (ug/L)","[UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUMO","Molybdenum, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUMO","Molybdenum, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUMO","Molybdenum, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUMS","Albumin, urine (mg/L)","[ALB_CR_D, ALB_CR_E, ALB_CR_F, ALB_CR_G, ALB_CR_H, ALB_CR_I, ALB_CR_J]
(Laboratory / Albumin & Creatinine - Urine)"
"URXUNI","Nickel, Urine (ug/L)","[UNI_J]
(Laboratory / Nickel - Urine)"
"URXUP8","Perchlorate, urine (ng/mL)","[PERNT_I, PERNT_J, PERNTS_I]
(Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine, Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample)"
"URXUP8","Urinary Perchlorate","[L04PER_C]
(Laboratory / Perchlorate - Urine)"
"URXUP8","Urinary perchlorate (ng/mL)","[PERNT_D, PERNT_E, PERNT_F, PERNT_G, PERNT_H, PERNTS_G, PERNTS_H]
(Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine, Laboratory / Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample)"
"URXUPB","Lead, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUPB","Lead, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUPB","Lead, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUPT","Platinum, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUPT","Platinum, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUPT","Platinum, urine (ug/L)","[UHM_D, UHM_E, UHM_F]
(Laboratory / Metals - Urine)"
"URXUSB","Antimony, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUSB","Antimony, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUSB","Antimony, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUSN","Tin, urine (ug/L)","[UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUSR","Strontium, urine (ug/L)","[UHM_G, UHMS_G, UM_H, UM_I, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUTL","Thallium, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUTL","Thallium, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUTL","Thallium, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUTM","Urinary Trimethylarsine Oxide (ug/L)","[L06UAS_C, UAS_D, UAS_E, UAS_F, UAS_G, UASS_G]
(Laboratory / Arsenics - Total & Speciated - Urine, Laboratory / Arsenics - Total & Speciated - Urine - Special Sample)"
"URXUTRI","Trichomonas, urine","[TRICH_H]
(Laboratory / Trichomonas - Urine)"
"URXUTRI","Trichomonas, Urine","[TRICH_I]
(Laboratory / Trichomonas - Urine)"
"URXUTU","Tungsten, urine (ng/mL)","[L06HM_B, LAB06HM]
(Laboratory / Metals - Urine)"
"URXUTU","Tungsten, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUTU","Tungsten, urine (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UM_I, UM_J, UMS_H, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUUR","Uranium, urinary (ug/L)","[UHM_D, UHM_E, UHM_F, UHM_G, UHMS_G, UM_H, UMS_H]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXUUR","Uranium, urine (ng/mL)","[L06HM_B]
(Laboratory / Metals - Urine)"
"URXUUR","Uranium, urine (ng/mL).","[L06HM_C]
(Laboratory / Metals - Urine)"
"URXUUR","Uranium, urine (ug/L)","[UM_I, UMS_I]
(Laboratory / Metals - Urine, Laboratory / Metals - Urine - Special Sample)"
"URXVOL1","The volume of urine collection #1 (mL)","[UCFLOW_F, UCFLOW_G, UCFLOW_H, UCFLOW_I, UCFLOW_J]
(Laboratory / Urine Flow Rate)"
"URXVOL2","The volume of urine collection #2 (mL)","[UCFLOW_F, UCFLOW_G, UCFLOW_H, UCFLOW_I, UCFLOW_J]
(Laboratory / Urine Flow Rate)"
"URXVOL3","The time between the second and third urine sample collections in minutes","[UCFLOW_F]
(Laboratory / Urine Flow Rate)"
"URXVOL3","The volume of urine collection #3 (mL)","[UCFLOW_G, UCFLOW_H, UCFLOW_I, UCFLOW_J]
(Laboratory / Urine Flow Rate)"
"VARICELL","Varicella antibody","[SSVARI_A, SSVARI_B, SSVARI_C]
(Laboratory / Varicella-Zoster Virus Antibody (Surplus))"
"VIDLOVA","The visual acuity with objective refraction of the left eye.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIDLVA","The presenting visual acuity of the left eye with usual correction.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIDOLFM","The confidence level of the objective refraction reading of the left eye (mean of three measures).","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIDORFM","The confidence level of the objective refraction reading for the right eye (mean of three measures).","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIDROVA","The visual acuity with objective refraction of the right eye.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIDRVA","The presenting visual acuity of the right eye with usual correction.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ010","Next I have general questions about (your/SP's) vision. With both eyes open, can (you/he/she) see light?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ017","{Are you/Is SP} blind in both eyes?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ030","Next I have general questions about {your/SP's} vision.  At the present time, would you say {your/SP's} eyesight, with glasses or contact lenses if {you/s/he} wear them, is . . .","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ031","At the present time, would you say (your/SP'S) eyesight, with glasses or contact lenses if (you/he/she) wear them is.....","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ031","Next I have general questions about {your/SP's} vision.  At the present time, would you say {your/SP's} eyesight, with glasses or contact lenses if {you/s/he} wear them, is . . .","[VIQ_C]
(Questionnaire / Vision)"
"VIQ040","How much of the time {do you/does SP} worry about {your/his/her} eyesight?  Would you say . . .","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ041","How much of the time {do you/does SP} worry about {your/his/her} eyesight?  Would you say . . .","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ050A","The next questions are about how much difficulty, if any, {you have/SP has} doing certain activities, such as reading ordinary newsprint or going down steps.  If {you/s/he} usually wear{s} glasses or contact lenses to do these activities, please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts.  How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ050B","How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking, sewing, fixing things around the house, or using hand tools?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ050C","How much difficulty {do you/does SP} have . . .going down steps, stairs, or curbs in dim light or at night?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ050D","How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ050E","How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ051A","The next questions are about how much difficulty, if any, {you have/SP has} doing certain activities, such as reading ordinary newsprint or going down steps.  If {you/s/he} usually wear{s} glasses or contact lenses to do these activities, please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts.  How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?","[VIQ_C, VIQ_D]
(Questionnaire / Vision)"
"VIQ051A","The next questions are about how much difficulty, if any, {you have/SP has} doing certain activities, such as reading ordinary newsprint or going down steps.  If {you/s/he} usually wear{s} glasses or contact lenses to do these activities, please rate {your/his/her} ability to do them while wearing {your/his/her} glasses or contacts.  How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?","[VIQ_E]
(Questionnaire / Vision)"
"VIQ051B","How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking, sewing, fixing things around the house, or using hand tools?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ051C","How much difficulty {do you/does SP} have . . .going down steps, stairs, or curbs in dim light or at night?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ051D","How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ051E","How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ055","How much difficulty {do you/does SP} you have driving during the daytime in familiar places?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ056","How much difficulty {do you/does SP}  have driving during the daytime in familiar places?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ056","How much difficulty {do you/does SP} you have driving during the daytime in familiar places?","[VIQ_C]
(Questionnaire / Vision)"
"VIQ060","How limited {are you/is SP} in how long {you/s/he} can work or do other daily activities such as housework, child care, school, or community activities because of {your/his/her} vision?  Would you say {you are/s/he is} limited . . .","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ061","How limited {are you/is SP} in how long {you/s/he} can work or do other daily activities such as housework, child care, school, or community activities because of {your/his/her} vision?  Would you say {you are/s/he is} limited . . .","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ070","{Have you/Has SP} ever had a cataract operation?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ071","{Have you/Has SP} ever had a cataract operation?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ080","Was the operation in {your/SPs} right eye, left eye, or both eyes?","[VIQ, VIQ_B]
(Questionnaire / Vision)"
"VIQ081","Was the operation in {your/SPs} right eye, left eye, or both eyes?","[VIQ_C, VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ090","{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} glaucoma (gla-co-ma), sometimes called high pressure in {your/his/her} eyes?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ100","Was the glaucoma in {your/his/her} right eye, left eye, or both eyes?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ110","Does SP appear to have a severe eye infection in one or both eyes?","[OPXFDT_D, OPXFDT_E, OPXRET_D, OPXRET_E, VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Ophthalmology - Frequency Doubling Technology, Examination / Ophthalmology - Retinal Imaging, Examination / Vision)"
"VIQ121","If so, which eye?","[OPXFDT_E, OPXRET_E]
(Examination / Ophthalmology - Frequency Doubling Technology, Examination / Ophthalmology - Retinal Imaging)"
"VIQ121","if VIQ110 = ""Yes"" record which eye(s) is/are affected.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ130","Is SP wearing an eye patch?","[OPXFDT_D, OPXFDT_E, OPXRET_D, OPXRET_E, VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Ophthalmology - Frequency Doubling Technology, Examination / Ophthalmology - Retinal Imaging, Examination / Vision)"
"VIQ141","If so, which eye?","[OPXFDT_D, OPXRET_D]
(Examination / Ophthalmology - Frequency Doubling Technology, Examination / Ophthalmology - Retinal Imaging)"
"VIQ141","If VIQ130 = ""Yes"" record which eye(s) is/are affected.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ150","Do you wear glasses or contact lenses for reading or near work?","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ160","If VIQ150 = ""Yes"", record if the examinee brought their near work glasses, contacts, or a combination of glasses and/or contacts to the testing facility.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ170","If VIQ160 = ""Yes"", record whether the examinee wore glasses, contacts, or a combination of glasses and/or contacts for test of near vision.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ180","Have you ever had eye surgery to treat or prevent nearsightedness or myopia?","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ191","If VIQ180 = ""Yes"", record which eye(s) was/were operated on.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ200","Have you ever had eye surgery to treat cataracts?","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ211","if VIQ200 = ""Yes"", record which eye(s) was/were operated on for cataracts.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ220","Do you wear glasses or contact lenses for distance vision, such as when you watch television?","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ230","If VIQ220 = ""Yes"", record if  examinee brought their distance correction to the testing center.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ240","If VIQ230 = ""Yes"", record the type of correction (glasses, contacts, or a combination of glasses and contacts) the SP has with them.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ250","Did the examiner capture the prescription of the examinee's lens?","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIQ310","{Have you/Has SP} ever been told by an eye doctor that {you have/s/he has} age-related macular (mac-u-lar) degeneration?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIQ320","Was the age-related macular (mac-u-lar) degeneration in {your/his/her} right eye, left eye, or both eyes?","[VIQ_D, VIQ_E]
(Questionnaire / Vision)"
"VIXKLCD","Keratometric measure.  Difference in dioptric power between meridians of the cornea in the examinee's left eye.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
"VIXKLCG","Keratometric measure.  Axis of corneal astigmatism (in degrees) in the steepest meridian of the cornea in the examinee's left eye.","[VIX, VIX_B, VIX_C, VIX_D, VIX_E]
(Examination / Vision)"
